time,payload,routing_key
2024-10-03 20:39:55.288000+00:00,0.6365568,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:39:55.788000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:39:56.789000+00:00,0.6365568,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:39:57.289000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:00+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:40:01.289000+00:00,0.6365568,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:01.789000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:02.789000+00:00,0.6365568,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:03.289000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:07.291000+00:00,0.6365568,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:07.796000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:08.296000+00:00,0.6365568,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:08.796000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:09.796000+00:00,0.6365568,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:10+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:40:10.297000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:11.298000+00:00,0.6365568,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:11.798000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:12.796000+00:00,0.6365568,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:13.296000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:15.797000+00:00,0.6365568,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:16.298000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:17.799000+00:00,0.6365568,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:18.299000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:19.800000+00:00,0.6365568,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:20+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:40:20.301000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:21.303000+00:00,0.6365568,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:21.805000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:26.311000+00:00,0.6365568,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:26.812000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:27.813000+00:00,0.6365568,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:28.312000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:29.312000+00:00,0.6365568,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:29.812000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:30+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:40:30.814000+00:00,0.6365568,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:31.314000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:33.315000+00:00,0.6365568,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:33.815000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:34.815000+00:00,0.6365568,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:35.315000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:36.315000+00:00,0.6365568,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:36.816000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:40:40+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:40:50+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:41:00+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:41:10+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:41:11.385000+00:00,8,FLEX5.FLEX5_STATUS_STER
2024-10-03 20:41:20+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:41:30+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:41:40+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:41:43.334000+00:00,0.5208192,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:41:43.832000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:41:45.332000+00:00,0.5208192,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:41:45.833000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:41:46.833000+00:00,0.5208192,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:41:47.334000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:41:50+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:41:50.336000+00:00,0.5208192,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:41:50.836000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:41:54.337000+00:00,0.5208192,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:41:54.835000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:41:59.336000+00:00,0.5208192,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:41:59.837000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:00+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:42:02.348000+00:00,0.5208192,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:02.848000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:03.848000+00:00,0.5208192,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:04.349000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:05.349000+00:00,0.5208192,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:05.849000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:06.349000+00:00,0.5208192,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:06.849000+00:00,0.578688,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:10+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:42:10.352000+00:00,0.6365568,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:12.352000+00:00,0.6944256,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:13.353000+00:00,0.8101632,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:14.353000+00:00,0.86803204,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:14.852000+00:00,0.9259008,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:15.353000+00:00,0.9837696,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:15.855000+00:00,1.157376,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:16.356000+00:00,1.2152448,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:16.856000+00:00,1.2731136,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:20+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:42:20.355000+00:00,1.6781952,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:20.857000+00:00,3.9929473,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:20.900000+00:00,525,FLEX5.FLEX5_STAPNR_STER
2024-10-03 20:42:21.358000+00:00,4.398029,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:21.859000+00:00,4.7452416,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:22.360000+00:00,5.32393,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:22.864000+00:00,5.7290115,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:23.365000+00:00,6.134093,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:23.865000+00:00,6.654912,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:24.363000+00:00,7.0599937,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:24.863000+00:00,7.4650755,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:25.864000+00:00,8.333107,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:26.864000+00:00,9.085402,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:27.364000+00:00,9.374745,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:27.864000+00:00,9.779827,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:28.364000+00:00,10.12704,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:29.366000+00:00,10.763597,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:29.867000+00:00,10.995072,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:30+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:42:30.367000+00:00,11.284416,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:30.868000+00:00,11.57376,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:31.368000+00:00,11.805236,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:31.868000+00:00,11.978842,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:32.372000+00:00,12.268186,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:32.872000+00:00,12.4417925,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:33.372000+00:00,12.673267,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:33.873000+00:00,12.846874,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:34.373000+00:00,13.02048,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:34.873000+00:00,13.136218,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:35.373000+00:00,13.367693,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:35.873000+00:00,13.5413,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:36.373000+00:00,13.657037,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:36.874000+00:00,13.888513,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:37.374000+00:00,13.946381,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:37.874000+00:00,14.1199875,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:38.374000+00:00,14.293593,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:38.874000+00:00,14.409331,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:39.374000+00:00,14.525069,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:39.875000+00:00,14.756544,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:40+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:42:40.375000+00:00,14.814413,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:40.877000+00:00,14.872282,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:41.377000+00:00,15.103757,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:41.877000+00:00,15.277364,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:42.378000+00:00,15.45097,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:42.879000+00:00,15.566708,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:43.381000+00:00,15.682446,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:43.880000+00:00,15.856051,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:44.379000+00:00,15.91392,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:44.883000+00:00,15.971789,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:45.383000+00:00,16.203264,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:46.384000+00:00,16.261133,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:46.884000+00:00,16.43474,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:47.384000+00:00,16.492609,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:47.884000+00:00,16.550478,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:48.384000+00:00,16.608345,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:48.885000+00:00,16.724083,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:49.885000+00:00,16.83982,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:50+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:42:51.386000+00:00,17.013428,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:52.886000+00:00,17.071297,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:53.387000+00:00,17.129166,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:54.387000+00:00,17.187035,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:54.888000+00:00,17.30277,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:55.888000+00:00,17.36064,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:56.388000+00:00,17.418509,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:56.889000+00:00,17.476377,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:57.389000+00:00,17.592115,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:57.889000+00:00,17.707853,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:58.888000+00:00,17.88146,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:59.389000+00:00,17.93933,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:42:59.889000+00:00,17.997196,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:00+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:43:00.389000+00:00,18.170803,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:00.889000+00:00,18.228672,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:01.390000+00:00,18.286541,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:01.890000+00:00,18.460148,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:02.390000+00:00,18.575886,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:03.391000+00:00,18.74949,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:03.891000+00:00,18.923098,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:04.892000+00:00,19.154573,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:05.393000+00:00,19.212442,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:05.893000+00:00,19.38605,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:06.393000+00:00,19.617523,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:06.893000+00:00,19.675392,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:07.393000+00:00,19.79113,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:07.894000+00:00,20.080475,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:08.394000+00:00,20.25408,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:08.894000+00:00,20.369818,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:09.394000+00:00,20.659163,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:09.894000+00:00,20.832767,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:10+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:43:10.395000+00:00,21.064243,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:10.895000+00:00,21.353588,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:11.395000+00:00,21.527193,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:11.895000+00:00,21.758669,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:12.395000+00:00,22.048014,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:12.895000+00:00,22.279488,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:13.398000+00:00,22.568832,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:14.381000+00:00,22.973913,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:15.381000+00:00,23.494734,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:15.882000+00:00,23.668339,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:16.382000+00:00,23.841946,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:16.882000+00:00,24.13129,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:17.383000+00:00,24.304897,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:17.883000+00:00,24.59424,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:18.383000+00:00,24.709978,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:18.883000+00:00,24.825716,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:19.389000+00:00,24.999323,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:20+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:43:20.384000+00:00,25.230797,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:21.389000+00:00,24.015553,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:21.892000+00:00,24.941454,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:22.392000+00:00,25.462273,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:22.892000+00:00,25.693748,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:23.395000+00:00,25.751616,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:23.895000+00:00,25.867353,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:24.396000+00:00,25.983091,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:25.395000+00:00,26.04096,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:25.896000+00:00,26.09883,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:26.396000+00:00,26.156698,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:26.896000+00:00,26.272436,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:29.399000+00:00,26.330305,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:30+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:43:30.899000+00:00,26.388174,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:31.900000+00:00,26.330305,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:32.400000+00:00,26.388174,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:33.400000+00:00,26.330305,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:35.901000+00:00,26.272436,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:36.901000+00:00,26.156698,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:37.402000+00:00,26.09883,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:38.402000+00:00,26.04096,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:38.902000+00:00,25.983091,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:39.903000+00:00,25.867353,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:40+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:43:40.917000+00:00,25.751616,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:42.418000+00:00,25.57801,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:43.918000+00:00,25.520142,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:44.915000+00:00,25.462273,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:45.415000+00:00,25.404404,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:45.916000+00:00,25.462273,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:46.916000+00:00,25.404404,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:47.916000+00:00,25.462273,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:50+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:43:51.920000+00:00,25.520142,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:52.921000+00:00,25.462273,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:55.920000+00:00,25.404404,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:56.420000+00:00,25.462273,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:57.921000+00:00,25.404404,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:58.921000+00:00,25.288666,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:43:59.420000+00:00,25.230797,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:00+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:44:00.419000+00:00,25.172928,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:02.420000+00:00,25.115059,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:02.920000+00:00,25.172928,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:04.421000+00:00,25.115059,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:05.422000+00:00,25.172928,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:06.923000+00:00,25.230797,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:07.924000+00:00,25.172928,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:08.425000+00:00,25.288666,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:09.926000+00:00,25.462273,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:10+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:44:11.928000+00:00,25.520142,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:12.428000+00:00,25.462273,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:14.429000+00:00,25.288666,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:15.429000+00:00,25.230797,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:15.929000+00:00,25.172928,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:16.430000+00:00,25.115059,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:16.930000+00:00,24.941454,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:17.931000+00:00,24.825716,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:18.431000+00:00,24.709978,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:19.433000+00:00,24.59424,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:19.932000+00:00,24.536371,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:20+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:44:20.933000+00:00,24.420633,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:21.434000+00:00,24.362764,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:22.935000+00:00,24.304897,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:23.439000+00:00,24.247028,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:23.939000+00:00,24.304897,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:24.439000+00:00,24.247028,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:24.941000+00:00,24.304897,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:25.441000+00:00,24.362764,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:25.941000+00:00,24.304897,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:26.941000+00:00,24.362764,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:27.442000+00:00,24.420633,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:27.942000+00:00,24.536371,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:28.943000+00:00,24.65211,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:29.445000+00:00,24.825716,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:29.944000+00:00,24.883585,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:30+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:44:30.444000+00:00,24.941454,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:30.946000+00:00,25.172928,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:31.446000+00:00,25.288666,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:31.947000+00:00,25.462273,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:32.447000+00:00,25.809484,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:32.947000+00:00,26.04096,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:33.447000+00:00,26.272436,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:33.948000+00:00,26.677517,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:34.448000+00:00,26.966862,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:34.948000+00:00,27.314074,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:35.449000+00:00,28.066368,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:35.949000+00:00,28.47145,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:36.449000+00:00,28.99227,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:36.949000+00:00,30.033907,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:37.449000+00:00,30.612597,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:37.949000+00:00,31.249153,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:38.450000+00:00,32.638004,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:38.950000+00:00,33.390297,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:39.452000+00:00,37.26751,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:39.952000+00:00,38.887833,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:40+00:00,0,FLEX5.FLEX5_DC_HEARTBEAT
2024-10-03 20:44:40.452000+00:00,39.871605,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:40.952000+00:00,42.53357,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:41.452000+00:00,44.03816,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:41.499000+00:00,530,FLEX5.FLEX5_STAPNR_STER
2024-10-03 20:44:41.953000+00:00,45.195534,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:42.453000+00:00,48.031105,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:42.953000+00:00,49.7093,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:43.453000+00:00,50.866676,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:43.953000+00:00,53.64438,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:44.453000+00:00,55.380444,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:44.951000+00:00,56.53782,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:45.453000+00:00,59.084045,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:45.953000+00:00,60.76224,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:46.453000+00:00,61.74601,FLEX5.CT05_93676_STAT_PV
2024-10-03 20:44:46.953000+00:00,64.29224,FLEX5.CT05_93676_STAT_PV
